VLASS1.1.T05t10.J063640-223000, 2018-02-12 03:25:35, 2018-02-12 04:04:06, 0:05:57
VLASS1.1.T05t10.J063656-233000, 2018-02-12 03:58:38, 2018-02-12 04:24:13, 0:03:14
VLASS1.1.T05t10.J063909-203000, 2018-02-12 02:38:44, 2018-02-12 03:12:40, 0:03:28
VLASS1.1.T05t10.J063916-213000, 2018-02-12 02:56:12, 2018-02-12 03:38:35, 0:03:54
VLASS1.1.T05t10.J063924-223000, 2018-02-12 03:25:35, 2018-02-12 04:04:19, 0:03:26
VLASS1.1.T05t10.J063933-233000, 2018-02-12 03:52:26, 2018-02-12 04:24:10, 0:03:09
VLASS1.1.T05t11.J064207-203000, 2018-02-17 05:08:36, 2018-02-17 05:44:38, 0:04:28
VLASS1.1.T05t11.J064208-213000, 2018-02-17 04:42:41, 2018-02-17 05:22:06, 0:05:16
VLASS1.1.T05t11.J064209-223000, 2018-02-17 04:16:52, 2018-02-17 04:55:36, 0:04:52
VLASS1.1.T05t11.J064210-233000, 2018-02-17 03:56:44, 2018-02-17 04:28:38, 0:04:27
VLASS1.1.T05t11.J064623-203000, 2018-02-17 05:08:49, 2018-02-17 05:44:19, 0:05:27
VLASS1.1.T05t11.J064625-213000, 2018-02-17 04:42:55, 2018-02-17 05:22:19, 0:06:26
VLASS1.1.T05t11.J064628-223000, 2018-02-17 04:17:05, 2018-02-17 04:55:17, 0:05:56
VLASS1.1.T05t11.J064631-233000, 2018-02-17 03:56:25, 2018-02-17 04:28:19, 0:05:27
VLASS1.1.T05t11.J065038-203000, 2018-02-17 05:09:08, 2018-02-17 05:44:01, 0:05:27
VLASS1.1.T05t11.J065042-213000, 2018-02-17 04:43:14, 2018-02-17 05:22:39, 0:06:25
VLASS1.1.T05t11.J065047-223000, 2018-02-17 04:17:24, 2018-02-17 04:54:58, 0:05:56
VLASS1.1.T05t11.J065051-233000, 2018-02-17 03:56:06, 2018-02-17 04:28:00, 0:05:26
VLASS1.1.T05t11.J065453-203000, 2018-02-17 05:09:27, 2018-02-17 05:43:41, 0:05:27
VLASS1.1.T05t11.J065459-213000, 2018-02-17 04:43:33, 2018-02-17 05:22:58, 0:06:26
VLASS1.1.T05t11.J065505-223000, 2018-02-17 04:17:43, 2018-02-17 04:54:39, 0:05:53
VLASS1.1.T05t11.J065512-233000, 2018-02-17 03:55:47, 2018-02-17 04:27:40, 0:05:27
VLASS1.1.T05t11.J065909-203000, 2018-02-17 05:09:46, 2018-02-17 05:43:22, 0:05:27
VLASS1.1.T05t11.J065916-213000, 2018-02-17 04:43:52, 2018-02-17 05:23:17, 0:06:23
VLASS1.1.T05t11.J065924-223000, 2018-02-17 04:18:02, 2018-02-17 04:54:20, 0:05:56
VLASS1.1.T05t11.J065933-233000, 2018-02-17 03:55:28, 2018-02-17 04:27:21, 0:05:27
VLASS1.1.T05t11.J070324-203000, 2018-02-17 05:17:24, 2018-02-17 05:43:07, 0:03:14
VLASS1.1.T05t11.J070333-213000, 2018-02-17 04:44:10, 2018-02-17 05:23:36, 0:06:24
VLASS1.1.T05t11.J070343-223000, 2018-02-17 04:20:57, 2018-02-17 04:50:26, 0:03:36
VLASS1.1.T05t11.J070353-233000, 2018-02-17 03:55:09, 2018-02-17 04:27:02, 0:05:27
VLASS1.1.T05t11.J070740-203000, 2018-02-17 05:10:24, 2018-02-17 05:42:44, 0:05:24
VLASS1.1.T05t11.J070750-213000, 2018-02-17 04:44:29, 2018-02-17 05:23:55, 0:06:26
VLASS1.1.T05t11.J070802-223000, 2018-02-17 04:20:38, 2018-02-17 04:50:45, 0:03:36
VLASS1.1.T05t11.J070814-233000, 2018-02-17 03:54:50, 2018-02-17 04:26:43, 0:05:22
VLASS1.1.T05t11.J071155-203000, 2018-02-17 05:10:43, 2018-02-17 05:42:25, 0:05:23
VLASS1.1.T05t11.J071208-213000, 2018-02-17 04:44:48, 2018-02-17 05:24:14, 0:06:26
VLASS1.1.T05t11.J071221-223000, 2018-02-17 04:18:58, 2018-02-17 04:53:22, 0:05:56
VLASS1.1.T05t11.J071235-233000, 2018-02-17 03:54:31, 2018-02-17 04:26:24, 0:05:26
VLASS1.1.T05t11.J071610-203000, 2018-02-17 05:11:01, 2018-02-17 05:42:06, 0:05:25
VLASS1.1.T05t11.J071625-213000, 2018-02-17 04:45:07, 2018-02-17 05:24:33, 0:06:26
VLASS1.1.T05t11.J071640-223000, 2018-02-17 04:19:17, 2018-02-17 04:53:03, 0:05:56
VLASS1.1.T05t11.J071656-233000, 2018-02-17 03:54:14, 2018-02-17 04:26:06, 0:05:07
VLASS1.1.T05t11.J071909-203000, 2018-02-17 05:11:14, 2018-02-17 05:42:04, 0:03:28
VLASS1.1.T05t11.J071916-213000, 2018-02-17 04:45:20, 2018-02-17 05:24:46, 0:03:54
VLASS1.1.T05t11.J071924-223000, 2018-02-17 04:19:30, 2018-02-17 04:53:03, 0:03:25
VLASS1.1.T05t11.J071933-233000, 2018-02-17 03:54:14, 2018-02-17 04:26:06, 0:03:08
VLASS1.1.T05t12.J072207-203000, 2018-02-18 05:06:54, 2018-02-18 05:37:38, 0:04:27
VLASS1.1.T05t12.J072208-213000, 2018-02-18 04:40:57, 2018-02-18 05:17:51, 0:05:16
VLASS1.1.T05t12.J072209-223000, 2018-02-18 04:15:07, 2018-02-18 04:48:47, 0:04:52
VLASS1.1.T05t12.J072210-233000, 2018-02-18 03:50:01, 2018-02-18 04:21:50, 0:04:28
VLASS1.1.T05t12.J072623-203000, 2018-02-18 05:06:35, 2018-02-18 05:37:51, 0:05:27
VLASS1.1.T05t12.J072625-213000, 2018-02-18 04:40:38, 2018-02-18 05:18:04, 0:06:26
VLASS1.1.T05t12.J072628-223000, 2018-02-18 04:14:48, 2018-02-18 04:49:01, 0:05:56
VLASS1.1.T05t12.J072631-233000, 2018-02-18 03:50:14, 2018-02-18 04:22:03, 0:05:27
VLASS1.1.T05t12.J073038-203000, 2018-02-18 05:06:16, 2018-02-18 05:38:10, 0:05:27
VLASS1.1.T05t12.J073042-213000, 2018-02-18 04:46:35, 2018-02-18 05:12:13, 0:03:14
VLASS1.1.T05t12.J073047-223000, 2018-02-18 04:14:29, 2018-02-18 04:49:20, 0:05:56
VLASS1.1.T05t12.J073051-233000, 2018-02-18 03:50:33, 2018-02-18 04:22:23, 0:05:26
VLASS1.1.T05t12.J073453-203000, 2018-02-18 05:05:57, 2018-02-18 05:38:30, 0:05:27
VLASS1.1.T05t12.J073459-213000, 2018-02-18 04:40:00, 2018-02-18 05:18:43, 0:06:26
VLASS1.1.T05t12.J073505-223000, 2018-02-18 04:16:36, 2018-02-18 04:46:15, 0:03:36
VLASS1.1.T05t12.J073512-233000, 2018-02-18 03:50:55, 2018-02-18 04:16:36, 0:03:14
VLASS1.1.T05t12.J073909-203000, 2018-02-18 05:05:38, 2018-02-18 05:38:49, 0:05:27
VLASS1.1.T05t12.J073916-213000, 2018-02-18 04:39:41, 2018-02-18 05:19:02, 0:06:23
VLASS1.1.T05t12.J073924-223000, 2018-02-18 04:13:51, 2018-02-18 04:49:58, 0:05:56
VLASS1.1.T05t12.J073933-233000, 2018-02-18 03:51:11, 2018-02-18 04:23:01, 0:05:27
VLASS1.1.T05t12.J074324-203000, 2018-02-18 05:05:19, 2018-02-18 05:39:08, 0:05:27
VLASS1.1.T05t12.J074333-213000, 2018-02-18 04:39:22, 2018-02-18 05:19:21, 0:06:24
VLASS1.1.T05t12.J074343-223000, 2018-02-18 04:13:32, 2018-02-18 04:50:17, 0:05:56
VLASS1.1.T05t12.J074353-233000, 2018-02-18 03:51:30, 2018-02-18 04:23:20, 0:05:27
VLASS1.1.T05t12.J074740-203000, 2018-02-18 05:05:00, 2018-02-18 05:39:26, 0:05:24
VLASS1.1.T05t12.J074750-213000, 2018-02-18 04:39:04, 2018-02-18 05:19:40, 0:06:26
VLASS1.1.T05t12.J074802-223000, 2018-02-18 04:13:13, 2018-02-18 04:50:37, 0:05:56
VLASS1.1.T05t12.J074814-233000, 2018-02-18 03:51:49, 2018-02-18 04:23:39, 0:05:22
VLASS1.1.T05t12.J075155-203000, 2018-02-18 05:04:41, 2018-02-18 05:39:45, 0:05:23
VLASS1.1.T05t12.J075208-213000, 2018-02-18 04:38:45, 2018-02-18 05:20:00, 0:06:26
VLASS1.1.T05t12.J075221-223000, 2018-02-18 04:12:54, 2018-02-18 04:50:56, 0:05:56
VLASS1.1.T05t12.J075235-233000, 2018-02-18 03:52:07, 2018-02-18 04:23:58, 0:05:26
VLASS1.1.T05t12.J075610-203000, 2018-02-18 05:04:22, 2018-02-18 05:40:05, 0:05:25
VLASS1.1.T05t12.J075625-213000, 2018-02-18 04:38:26, 2018-02-18 05:20:19, 0:06:26
VLASS1.1.T05t12.J075640-223000, 2018-02-18 04:12:36, 2018-02-18 04:51:15, 0:05:56
VLASS1.1.T05t12.J075656-233000, 2018-02-18 03:52:26, 2018-02-18 04:24:18, 0:05:07
VLASS1.1.T05t12.J075909-203000, 2018-02-18 05:04:20, 2018-02-18 05:40:18, 0:03:28
VLASS1.1.T05t12.J075916-213000, 2018-02-18 04:38:25, 2018-02-18 05:20:31, 0:03:54
VLASS1.1.T05t12.J075924-223000, 2018-02-18 04:12:36, 2018-02-18 04:51:27, 0:03:25
VLASS1.1.T05t12.J075933-233000, 2018-02-18 03:52:37, 2018-02-18 04:24:28, 0:03:08
VLASS1.1.T05t16.J100207-203000, 2018-02-12 08:05:46, 2018-02-12 08:41:58, 0:04:27
VLASS1.1.T05t16.J100208-213000, 2018-02-12 07:48:28, 2018-02-12 08:13:10, 0:03:04
VLASS1.1.T05t16.J100209-223000, 2018-02-12 07:16:47, 2018-02-12 07:48:27, 0:03:23
VLASS1.1.T05t16.J100210-233000, 2018-02-12 06:50:59, 2018-02-12 07:22:56, 0:04:27
VLASS1.1.T05t16.J100623-203000, 2018-02-12 08:05:59, 2018-02-12 08:41:39, 0:05:27
VLASS1.1.T05t16.J100625-213000, 2018-02-12 07:48:09, 2018-02-12 08:13:28, 0:03:14
VLASS1.1.T05t16.J100628-223000, 2018-02-12 07:17:05, 2018-02-12 07:48:08, 0:03:35
VLASS1.1.T05t16.J100631-233000, 2018-02-12 06:51:12, 2018-02-12 07:23:10, 0:05:27
VLASS1.1.T05t16.J101038-203000, 2018-02-12 08:06:18, 2018-02-12 08:41:20, 0:05:27
VLASS1.1.T05t16.J101042-213000, 2018-02-12 07:41:34, 2018-02-12 08:19:58, 0:06:25
VLASS1.1.T05t16.J101047-223000, 2018-02-12 07:15:36, 2018-02-12 07:52:07, 0:05:56
VLASS1.1.T05t16.J101051-233000, 2018-02-12 06:51:31, 2018-02-12 07:23:29, 0:05:26
VLASS1.1.T05t16.J101453-203000, 2018-02-12 08:06:37, 2018-02-12 08:41:00, 0:05:27
VLASS1.1.T05t16.J101459-213000, 2018-02-12 07:41:15, 2018-02-12 08:20:17, 0:06:26
VLASS1.1.T05t16.J101505-223000, 2018-02-12 07:15:17, 2018-02-12 07:51:48, 0:05:53
VLASS1.1.T05t16.J101512-233000, 2018-02-12 06:51:50, 2018-02-12 07:23:48, 0:05:27
VLASS1.1.T05t16.J101909-203000, 2018-02-12 08:06:56, 2018-02-12 08:40:41, 0:05:27
VLASS1.1.T05t16.J101916-213000, 2018-02-12 07:40:56, 2018-02-12 08:20:36, 0:06:23
VLASS1.1.T05t16.J101924-223000, 2018-02-12 07:14:58, 2018-02-12 07:51:29, 0:05:56
VLASS1.1.T05t16.J101933-233000, 2018-02-12 06:52:09, 2018-02-12 07:24:07, 0:05:27
VLASS1.1.T05t16.J102324-203000, 2018-02-12 08:07:15, 2018-02-12 08:40:22, 0:05:27
VLASS1.1.T05t16.J102333-213000, 2018-02-12 07:40:37, 2018-02-12 08:20:55, 0:06:24
VLASS1.1.T05t16.J102343-223000, 2018-02-12 07:14:39, 2018-02-12 07:51:10, 0:05:56
VLASS1.1.T05t16.J102353-233000, 2018-02-12 06:52:28, 2018-02-12 07:24:26, 0:05:27
VLASS1.1.T05t16.J102740-203000, 2018-02-12 08:07:34, 2018-02-12 08:40:03, 0:05:24
VLASS1.1.T05t16.J102750-213000, 2018-02-12 07:40:18, 2018-02-12 08:21:14, 0:06:26
VLASS1.1.T05t16.J102802-223000, 2018-02-12 07:14:20, 2018-02-12 07:50:50, 0:05:56
VLASS1.1.T05t16.J102814-233000, 2018-02-12 06:52:47, 2018-02-12 07:24:45, 0:05:22
VLASS1.1.T05t16.J103155-203000, 2018-02-12 08:15:21, 2018-02-12 08:39:48, 0:03:14
VLASS1.1.T05t16.J103208-213000, 2018-02-12 07:39:59, 2018-02-12 08:21:34, 0:06:26
VLASS1.1.T05t16.J103221-223000, 2018-02-12 07:14:01, 2018-02-12 07:50:31, 0:05:56
VLASS1.1.T05t16.J103235-233000, 2018-02-12 06:53:06, 2018-02-12 07:25:04, 0:05:26
VLASS1.1.T05t16.J103610-203000, 2018-02-12 08:15:40, 2018-02-12 08:39:29, 0:03:14
VLASS1.1.T05t16.J103625-213000, 2018-02-12 07:39:40, 2018-02-12 08:21:53, 0:06:26
VLASS1.1.T05t16.J103640-223000, 2018-02-12 07:13:42, 2018-02-12 07:50:12, 0:05:56
VLASS1.1.T05t16.J103656-233000, 2018-02-12 06:53:24, 2018-02-12 07:25:24, 0:05:07
VLASS1.1.T05t16.J103909-203000, 2018-02-12 08:08:24, 2018-02-12 08:39:23, 0:03:28
VLASS1.1.T05t16.J103916-213000, 2018-02-12 07:39:40, 2018-02-12 08:22:05, 0:03:54
VLASS1.1.T05t16.J103924-223000, 2018-02-12 07:13:42, 2018-02-12 07:50:12, 0:03:25
VLASS1.1.T05t16.J103933-233000, 2018-02-12 06:53:35, 2018-02-12 07:25:34, 0:03:08
VLASS1.1.T05t17.J104207-203000, 2018-02-13 07:29:09, 2018-02-13 08:02:15, 0:04:27
VLASS1.1.T05t17.J104208-213000, 2018-02-13 07:46:18, 2018-02-13 08:27:50, 0:05:16
VLASS1.1.T05t17.J104209-223000, 2018-02-13 08:15:16, 2018-02-13 08:53:16, 0:04:52
VLASS1.1.T05t17.J104210-233000, 2018-02-13 08:41:30, 2018-02-13 09:13:00, 0:04:27
VLASS1.1.T05t17.J104623-203000, 2018-02-13 07:28:50, 2018-02-13 08:01:57, 0:05:27
VLASS1.1.T05t17.J104625-213000, 2018-02-13 07:46:31, 2018-02-13 08:27:31, 0:06:26
VLASS1.1.T05t17.J104628-223000, 2018-02-13 08:15:29, 2018-02-13 08:52:57, 0:05:56
VLASS1.1.T05t17.J104631-233000, 2018-02-13 08:41:44, 2018-02-13 09:13:14, 0:05:27
VLASS1.1.T05t17.J105038-203000, 2018-02-13 07:28:35, 2018-02-13 07:53:10, 0:03:14
VLASS1.1.T05t17.J105042-213000, 2018-02-13 07:46:51, 2018-02-13 08:27:13, 0:06:25
VLASS1.1.T05t17.J105047-223000, 2018-02-13 08:15:49, 2018-02-13 08:52:39, 0:05:56
VLASS1.1.T05t17.J105051-233000, 2018-02-13 08:42:04, 2018-02-13 09:13:33, 0:05:26
VLASS1.1.T05t17.J105453-203000, 2018-02-13 07:28:12, 2018-02-13 08:01:19, 0:05:27
VLASS1.1.T05t17.J105459-213000, 2018-02-13 07:47:10, 2018-02-13 08:26:54, 0:06:26
VLASS1.1.T05t17.J105505-223000, 2018-02-13 08:16:08, 2018-02-13 08:52:20, 0:05:53
VLASS1.1.T05t17.J105512-233000, 2018-02-13 08:42:22, 2018-02-13 09:13:52, 0:05:27
VLASS1.1.T05t17.J105909-203000, 2018-02-13 07:27:53, 2018-02-13 08:01:00, 0:05:27
VLASS1.1.T05t17.J105916-213000, 2018-02-13 07:47:29, 2018-02-13 08:26:35, 0:06:23
VLASS1.1.T05t17.J105924-223000, 2018-02-13 08:16:27, 2018-02-13 08:52:01, 0:05:56
VLASS1.1.T05t17.J105933-233000, 2018-02-13 08:42:41, 2018-02-13 09:14:10, 0:05:27
VLASS1.1.T05t17.J110324-203000, 2018-02-13 07:27:38, 2018-02-13 07:54:06, 0:03:14
VLASS1.1.T05t17.J110333-213000, 2018-02-13 07:54:07, 2018-02-13 08:20:09, 0:03:14
VLASS1.1.T05t17.J110343-223000, 2018-02-13 08:16:46, 2018-02-13 08:51:42, 0:05:56
VLASS1.1.T05t17.J110353-233000, 2018-02-13 08:43:00, 2018-02-13 09:14:29, 0:05:27
VLASS1.1.T05t17.J110740-203000, 2018-02-13 07:27:18, 2018-02-13 07:54:25, 0:03:14
VLASS1.1.T05t17.J110750-213000, 2018-02-13 07:54:26, 2018-02-13 08:19:50, 0:03:14
VLASS1.1.T05t17.J110802-223000, 2018-02-13 08:17:06, 2018-02-13 08:51:23, 0:05:56
VLASS1.1.T05t17.J110814-233000, 2018-02-13 08:43:19, 2018-02-13 09:14:48, 0:05:22
VLASS1.1.T05t17.J111155-203000, 2018-02-13 07:26:56, 2018-02-13 08:00:03, 0:05:23
VLASS1.1.T05t17.J111208-213000, 2018-02-13 07:54:45, 2018-02-13 08:19:31, 0:03:14
VLASS1.1.T05t17.J111221-223000, 2018-02-13 08:19:30, 2018-02-13 08:49:52, 0:03:35
VLASS1.1.T05t17.J111235-233000, 2018-02-13 08:43:38, 2018-02-13 09:15:07, 0:05:26
VLASS1.1.T05t17.J111610-203000, 2018-02-13 07:26:37, 2018-02-13 07:59:44, 0:05:25
VLASS1.1.T05t17.J111625-213000, 2018-02-13 07:55:04, 2018-02-13 08:19:12, 0:03:14
VLASS1.1.T05t17.J111640-223000, 2018-02-13 08:19:10, 2018-02-13 08:50:10, 0:03:36
VLASS1.1.T05t17.J111656-233000, 2018-02-13 08:43:58, 2018-02-13 09:15:26, 0:05:07
VLASS1.1.T05t17.J111909-203000, 2018-02-13 07:26:34, 2018-02-13 07:59:42, 0:03:28
VLASS1.1.T05t17.J111916-213000, 2018-02-13 07:48:58, 2018-02-13 08:25:18, 0:03:54
VLASS1.1.T05t17.J111924-223000, 2018-02-13 08:17:56, 2018-02-13 08:50:45, 0:03:25
VLASS1.1.T05t17.J111933-233000, 2018-02-13 08:44:09, 2018-02-13 09:15:37, 0:03:08
VLASS1.1.T05t18.J112207-203000, 2018-02-15 09:13:09, 2018-02-15 09:48:47, 0:04:28
VLASS1.1.T05t18.J112208-213000, 2018-02-15 08:47:27, 2018-02-15 09:26:28, 0:05:16
VLASS1.1.T05t18.J112209-223000, 2018-02-15 08:21:56, 2018-02-15 09:00:08, 0:04:52
VLASS1.1.T05t18.J112210-233000, 2018-02-15 08:02:10, 2018-02-15 08:33:41, 0:04:27
VLASS1.1.T05t18.J112623-203000, 2018-02-15 09:13:22, 2018-02-15 09:48:28, 0:05:27
VLASS1.1.T05t18.J112625-213000, 2018-02-15 08:47:41, 2018-02-15 09:26:42, 0:06:26
VLASS1.1.T05t18.J112628-223000, 2018-02-15 08:22:10, 2018-02-15 08:59:50, 0:05:56
VLASS1.1.T05t18.J112631-233000, 2018-02-15 08:01:51, 2018-02-15 08:33:22, 0:05:27
VLASS1.1.T05t18.J113038-203000, 2018-02-15 09:13:41, 2018-02-15 09:48:09, 0:05:27
VLASS1.1.T05t18.J113042-213000, 2018-02-15 08:48:00, 2018-02-15 09:27:02, 0:06:25
VLASS1.1.T05t18.J113047-223000, 2018-02-15 08:22:29, 2018-02-15 08:59:30, 0:05:56
VLASS1.1.T05t18.J113051-233000, 2018-02-15 08:01:32, 2018-02-15 08:33:03, 0:05:26
VLASS1.1.T05t18.J113453-203000, 2018-02-15 09:14:00, 2018-02-15 09:47:49, 0:05:27
VLASS1.1.T05t18.J113459-213000, 2018-02-15 08:48:18, 2018-02-15 09:27:21, 0:06:26
VLASS1.1.T05t18.J113505-223000, 2018-02-15 08:22:48, 2018-02-15 08:59:11, 0:05:53
VLASS1.1.T05t18.J113512-233000, 2018-02-15 08:01:13, 2018-02-15 08:32:43, 0:05:27
VLASS1.1.T05t18.J113909-203000, 2018-02-15 09:14:19, 2018-02-15 09:47:30, 0:05:27
VLASS1.1.T05t18.J113916-213000, 2018-02-15 08:48:37, 2018-02-15 09:27:40, 0:06:23
VLASS1.1.T05t18.J113924-223000, 2018-02-15 08:23:06, 2018-02-15 08:58:52, 0:05:56
VLASS1.1.T05t18.J113933-233000, 2018-02-15 08:00:54, 2018-02-15 08:32:24, 0:05:27
VLASS1.1.T05t18.J114324-203000, 2018-02-15 09:14:38, 2018-02-15 09:47:11, 0:05:27
VLASS1.1.T05t18.J114333-213000, 2018-02-15 08:48:56, 2018-02-15 09:27:58, 0:06:24
VLASS1.1.T05t18.J114343-223000, 2018-02-15 08:23:25, 2018-02-15 08:58:33, 0:05:56
VLASS1.1.T05t18.J114353-233000, 2018-02-15 08:00:36, 2018-02-15 08:32:06, 0:05:27
VLASS1.1.T05t18.J114740-203000, 2018-02-15 09:14:57, 2018-02-15 09:46:52, 0:05:24
VLASS1.1.T05t18.J114750-213000, 2018-02-15 08:49:15, 2018-02-15 09:28:17, 0:06:26
VLASS1.1.T05t18.J114802-223000, 2018-02-15 08:23:44, 2018-02-15 08:58:13, 0:05:56
VLASS1.1.T05t18.J114814-233000, 2018-02-15 08:00:17, 2018-02-15 08:31:47, 0:05:22
VLASS1.1.T05t18.J115155-203000, 2018-02-15 09:15:16, 2018-02-15 09:46:34, 0:05:23
VLASS1.1.T05t18.J115208-213000, 2018-02-15 08:49:34, 2018-02-15 09:28:37, 0:06:26
VLASS1.1.T05t18.J115221-223000, 2018-02-15 08:24:03, 2018-02-15 08:57:54, 0:05:56
VLASS1.1.T05t18.J115235-233000, 2018-02-15 07:59:58, 2018-02-15 08:31:28, 0:05:26
VLASS1.1.T05t18.J115610-203000, 2018-02-15 09:15:35, 2018-02-15 09:46:15, 0:05:25
VLASS1.1.T05t18.J115625-213000, 2018-02-15 08:56:09, 2018-02-15 09:22:44, 0:03:13
VLASS1.1.T05t18.J115640-223000, 2018-02-15 08:25:04, 2018-02-15 08:56:10, 0:03:36
VLASS1.1.T05t18.J115656-233000, 2018-02-15 07:59:41, 2018-02-15 08:31:10, 0:05:07
VLASS1.1.T05t18.J115909-203000, 2018-02-15 09:15:47, 2018-02-15 09:46:12, 0:03:28
VLASS1.1.T05t18.J115916-213000, 2018-02-15 08:56:22, 2018-02-15 09:22:57, 0:02:07
VLASS1.1.T05t18.J115924-223000, 2018-02-15 08:25:00, 2018-02-15 08:56:22, 0:02:15
VLASS1.1.T05t18.J115933-233000, 2018-02-15 07:59:41, 2018-02-15 08:31:10, 0:03:08
VLASS1.1.T05t22.J140207-203000, 2018-02-12 12:02:15, 2018-02-12 12:38:24, 0:04:27
VLASS1.1.T05t22.J140208-213000, 2018-02-12 11:36:15, 2018-02-12 12:15:50, 0:05:16
VLASS1.1.T05t22.J140209-223000, 2018-02-12 11:10:21, 2018-02-12 11:49:15, 0:04:52
VLASS1.1.T05t22.J140210-233000, 2018-02-12 10:50:10, 2018-02-12 11:22:06, 0:04:28
VLASS1.1.T05t22.J140623-203000, 2018-02-12 12:02:28, 2018-02-12 12:38:05, 0:05:27
VLASS1.1.T05t22.J140625-213000, 2018-02-12 11:36:28, 2018-02-12 12:16:04, 0:06:26
VLASS1.1.T05t22.J140628-223000, 2018-02-12 11:10:35, 2018-02-12 11:48:56, 0:05:56
VLASS1.1.T05t22.J140631-233000, 2018-02-12 10:49:51, 2018-02-12 11:21:47, 0:05:27
VLASS1.1.T05t22.J141038-203000, 2018-02-12 12:02:47, 2018-02-12 12:37:46, 0:05:27
VLASS1.1.T05t22.J141042-213000, 2018-02-12 11:36:47, 2018-02-12 12:16:24, 0:06:25
VLASS1.1.T05t22.J141047-223000, 2018-02-12 11:10:54, 2018-02-12 11:48:36, 0:05:56
VLASS1.1.T05t22.J141051-233000, 2018-02-12 10:49:32, 2018-02-12 11:21:28, 0:05:26
VLASS1.1.T05t22.J141453-203000, 2018-02-12 12:03:06, 2018-02-12 12:37:26, 0:05:27
VLASS1.1.T05t22.J141459-213000, 2018-02-12 11:37:06, 2018-02-12 12:16:43, 0:06:26
VLASS1.1.T05t22.J141505-223000, 2018-02-12 11:11:13, 2018-02-12 11:48:17, 0:05:53
VLASS1.1.T05t22.J141512-233000, 2018-02-12 10:49:13, 2018-02-12 11:21:09, 0:05:27
VLASS1.1.T05t22.J141909-203000, 2018-02-12 12:03:25, 2018-02-12 12:37:07, 0:05:27
VLASS1.1.T05t22.J141916-213000, 2018-02-12 11:37:25, 2018-02-12 12:17:01, 0:06:23
VLASS1.1.T05t22.J141924-223000, 2018-02-12 11:11:32, 2018-02-12 11:47:58, 0:05:56
VLASS1.1.T05t22.J141933-233000, 2018-02-12 10:48:54, 2018-02-12 11:20:50, 0:05:27
VLASS1.1.T05t22.J142324-203000, 2018-02-12 12:03:44, 2018-02-12 12:36:48, 0:05:27
VLASS1.1.T05t22.J142333-213000, 2018-02-12 11:37:44, 2018-02-12 12:17:20, 0:06:24
VLASS1.1.T05t22.J142343-223000, 2018-02-12 11:11:50, 2018-02-12 11:47:39, 0:05:56
VLASS1.1.T05t22.J142353-233000, 2018-02-12 10:48:35, 2018-02-12 11:20:31, 0:05:27
VLASS1.1.T05t22.J142740-203000, 2018-02-12 12:04:03, 2018-02-12 12:36:29, 0:05:24
VLASS1.1.T05t22.J142750-213000, 2018-02-12 11:38:03, 2018-02-12 12:17:39, 0:06:26
VLASS1.1.T05t22.J142802-223000, 2018-02-12 11:12:09, 2018-02-12 11:47:19, 0:05:56
VLASS1.1.T05t22.J142814-233000, 2018-02-12 10:48:16, 2018-02-12 11:20:12, 0:05:22
VLASS1.1.T05t22.J143155-203000, 2018-02-12 12:04:22, 2018-02-12 12:36:10, 0:05:23
VLASS1.1.T05t22.J143208-213000, 2018-02-12 11:38:22, 2018-02-12 12:17:59, 0:06:26
VLASS1.1.T05t22.J143221-223000, 2018-02-12 11:12:28, 2018-02-12 11:47:01, 0:05:56
VLASS1.1.T05t22.J143235-233000, 2018-02-12 10:47:57, 2018-02-12 11:19:53, 0:05:26
VLASS1.1.T05t22.J143610-203000, 2018-02-12 12:04:41, 2018-02-12 12:35:51, 0:05:25
VLASS1.1.T05t22.J143625-213000, 2018-02-12 11:44:56, 2018-02-12 12:12:06, 0:03:14
VLASS1.1.T05t22.J143640-223000, 2018-02-12 11:13:30, 2018-02-12 11:44:57, 0:03:36
VLASS1.1.T05t22.J143656-233000, 2018-02-12 10:47:40, 2018-02-12 11:19:35, 0:05:07
VLASS1.1.T05t22.J143909-203000, 2018-02-12 12:04:53, 2018-02-12 12:35:49, 0:03:28
VLASS1.1.T05t22.J143916-213000, 2018-02-12 11:45:09, 2018-02-12 12:12:19, 0:02:07
VLASS1.1.T05t22.J143924-223000, 2018-02-12 11:13:26, 2018-02-12 11:45:09, 0:02:15
VLASS1.1.T05t22.J143933-233000, 2018-02-12 10:47:40, 2018-02-12 11:19:35, 0:03:08
VLASS1.1.T05t23.J144207-203000, 2018-02-13 12:37:09, 2018-02-13 13:08:05, 0:04:27
VLASS1.1.T05t23.J144208-213000, 2018-02-13 12:11:06, 2018-02-13 12:48:13, 0:05:16
VLASS1.1.T05t23.J144209-223000, 2018-02-13 11:45:08, 2018-02-13 12:19:03, 0:04:52
VLASS1.1.T05t23.J144210-233000, 2018-02-13 11:19:54, 2018-02-13 11:51:52, 0:04:27
VLASS1.1.T05t23.J144623-203000, 2018-02-13 12:36:50, 2018-02-13 13:08:18, 0:05:27
VLASS1.1.T05t23.J144625-213000, 2018-02-13 12:10:47, 2018-02-13 12:48:27, 0:06:26
VLASS1.1.T05t23.J144628-223000, 2018-02-13 11:44:50, 2018-02-13 12:19:16, 0:05:56
VLASS1.1.T05t23.J144631-233000, 2018-02-13 11:20:07, 2018-02-13 11:52:05, 0:05:27
